Dayofweek,Day,Month,Year,Hour,Minutes,Category,PdDistrict,X,Y
1,3,5,2015,13,0,19,6,-122.4061066,37.79361439
1,3,5,2015,13,0,4,5,-122.447454,37.77606438
1,3,5,2015,13,0,6,6,-122.4025648,37.80477157
1,3,5,2015,13,0,2,7,-122.4536459,37.72327255
1,3,5,2015,13,0,8,7,-122.4664427,37.76592453
1,3,5,2015,13,0,20,7,-122.4664427,37.76592453
1,3,5,2015,13,0,5,7,-122.4664427,37.76592453
1,3,5,2015,13,0,4,4,-122.4006266,37.75462932
1,3,5,2015,13,0,4,1,-122.4293691,37.77511035
1,3,5,2015,13,0,3,10,-122.3987586,37.77656877
1,3,5,2015,12,55,6,6,-122.4107216,37.78709665
1,3,5,2015,12,40,5,7,-122.4518719,37.71579411
1,3,5,2015,12,40,8,7,-122.4518719,37.71579411
1,3,5,2015,12,36,1,8,-122.41677,37.77958458
1,3,5,2015,12,30,3,6,-122.4067049,37.78779203
1,3,5,2015,12,25,8,1,-122.4225365,37.77879588
1,3,5,2015,12,0,6,10,-122.3914251,37.77787278
1,3,5,2015,12,0,8,9,-122.4133542,37.7690748
1,3,5,2015,12,0,3,9,-122.4133542,37.7690748
1,3,5,2015,12,0,6,6,-122.4083843,37.78782711
1,3,5,2015,12,0,5,2,-122.4375321,37.76668932
1,3,5,2015,12,0,4,5,-122.4657503,37.78744603
1,3,5,2015,12,0,6,3,-122.4256165,37.73935051
1,3,5,2015,12,0,6,7,-122.4852263,37.71469453
1,3,5,2015,12,0,3,6,-122.4181535,37.80313603
1,3,5,2015,11,50,6,1,-122.4204025,37.78916438
1,3,5,2015,11,45,8,7,-122.4952422,37.74497721
1,3,5,2015,11,45,8,7,-122.4952422,37.74497721
1,3,5,2015,11,45,3,6,-122.4196161,37.80199424
1,3,5,2015,11,30,10,6,-122.4020436,37.79718746
1,3,5,2015,11,30,7,8,-122.4124143,37.7830038
1,3,5,2015,11,30,3,9,-122.4160784,37.76203479
1,3,5,2015,11,22,17,6,-122.4098351,37.79934018
1,3,5,2015,11,0,10,6,-122.4110455,37.79329511
1,3,5,2015,11,0,8,6,-122.4110455,37.79329511
1,3,5,2015,11,0,3,1,-122.4220627,37.78992
1,3,5,2015,11,0,8,6,-122.4110455,37.79329511
1,3,5,2015,11,0,3,2,-122.4586388,37.76719994
1,3,5,2015,11,0,3,5,-122.4476228,37.7850837
1,3,5,2015,10,52,3,4,-122.3967755,37.76447399
1,3,5,2015,10,52,5,4,-122.3967755,37.76447399
1,3,5,2015,10,42,3,3,-122.4104995,37.7455724
1,3,5,2015,10,40,3,6,-122.4236584,37.80528509
1,3,5,2015,10,37,6,2,-122.4518646,37.76935054
1,3,5,2015,10,35,1,6,-122.4156428,37.80776249
1,3,5,2015,10,35,3,6,-122.4156428,37.80776249
1,3,5,2015,10,35,2,6,-122.4156428,37.80776249
1,3,5,2015,10,34,6,10,-122.4203035,37.77089689
1,3,5,2015,10,30,3,6,-122.4035321,37.80496889
1,3,5,2015,10,26,6,8,-122.4095237,37.7857603
1,3,5,2015,10,15,23,1,-122.4324015,37.77753891
1,3,5,2015,10,13,2,4,-122.382889,37.73034294
1,3,5,2015,10,0,6,1,-122.4246213,37.80084716
1,3,5,2015,10,0,11,1,-122.4246213,37.80084716
1,3,5,2015,10,0,10,10,-122.3990717,37.78735287
1,3,5,2015,10,0,6,6,-122.4185371,37.80615159
1,3,5,2015,10,0,3,6,-122.4133206,37.78784714
1,3,5,2015,10,0,3,1,-122.4470999,37.80421642
1,3,5,2015,9,55,6,2,-122.4514876,37.76751633
1,3,5,2015,9,50,3,8,-122.4143021,37.78186332
1,3,5,2015,9,45,3,10,-122.404385,37.77219582
1,3,5,2015,9,30,6,8,-122.4113284,37.78599631
1,3,5,2015,9,23,6,10,-122.4073765,37.77998926
1,3,5,2015,9,19,14,9,-122.4159298,37.760433
1,3,5,2015,9,19,1,9,-122.4159298,37.760433
1,3,5,2015,9,12,1,8,-122.4080405,37.7864094
1,3,5,2015,9,10,6,7,-122.4771724,37.76355846
1,3,5,2015,9,10,6,2,-122.4525403,37.76839011
1,3,5,2015,9,3,3,7,-122.4736673,37.72136615
1,3,5,2015,9,0,2,5,-122.4457452,37.78551199
1,3,5,2015,9,0,2,4,-122.3750767,37.73167717
1,3,5,2015,8,50,6,6,-122.4163633,37.8042621
1,3,5,2015,8,50,11,4,-122.3879236,37.76372692
1,3,5,2015,8,50,11,4,-122.3879236,37.76372692
1,3,5,2015,8,37,5,6,-122.4086469,37.79811713
1,3,5,2015,8,15,2,8,-122.4082017,37.78688491
1,3,5,2015,8,12,1,3,-122.4258492,37.7278332
1,3,5,2015,8,12,6,3,-122.4258492,37.7278332
1,3,5,2015,8,0,3,9,-122.4107381,37.76752431
1,3,5,2015,8,0,2,10,-122.3931106,37.77731032
1,3,5,2015,7,32,6,10,-122.3999811,37.77762424
1,3,5,2015,7,30,3,6,-122.3985845,37.79798628
1,3,5,2015,7,30,3,10,-122.4034641,37.77852338
1,3,5,2015,7,30,11,7,-122.461911,37.74081874
1,3,5,2015,7,15,6,7,-122.4739402,37.74965704
1,3,5,2015,7,0,2,5,-122.4852835,37.78665787
1,3,5,2015,6,30,6,2,-122.4508522,37.74582599
1,3,5,2015,6,0,8,3,-122.4080623,37.7427199
1,3,5,2015,5,30,7,3,-122.4359488,37.72390051
1,3,5,2015,5,30,19,3,-122.4359488,37.72390051
1,3,5,2015,5,15,7,10,-122.4017172,37.7781492
1,3,5,2015,4,4,6,9,-122.4173601,37.75230632
1,3,5,2015,3,55,7,6,-122.4040139,37.78975182
1,3,5,2015,3,30,8,6,-122.4055248,37.7977715
1,3,5,2015,3,30,8,6,-122.4055248,37.7977715
1,3,5,2015,3,30,8,6,-122.4055248,37.7977715
1,3,5,2015,3,17,6,9,-122.4217477,37.76274366
1,3,5,2015,3,5,3,8,-122.4145938,37.78511998
1,3,5,2015,3,0,7,8,-122.4119658,37.78491419
1,3,5,2015,3,0,3,10,-122.4034048,37.77542071
1,3,5,2015,2,55,6,10,-122.3970324,37.78782467
1,3,5,2015,2,35,12,7,-122.4835693,37.72306506
1,3,5,2015,2,30,23,8,-122.4116151,37.78316141
1,3,5,2015,2,30,20,8,-122.4116151,37.78316141
1,3,5,2015,2,30,3,10,-122.4036714,37.77703244
1,3,5,2015,2,30,23,8,-122.4116151,37.78316141
1,3,5,2015,2,30,3,10,-122.4070043,37.77004911
1,3,5,2015,2,28,6,9,-122.4217338,37.76329969
1,3,5,2015,2,25,3,1,-122.4198349,37.78635804
1,3,5,2015,2,17,2,10,-122.4028491,37.77585996
1,3,5,2015,2,17,22,10,-122.4028491,37.77585996
1,3,5,2015,2,17,2,10,-122.4028491,37.77585996
1,3,5,2015,2,15,8,9,-122.4218676,37.76012965
1,3,5,2015,2,2,6,10,-122.4095043,37.78152627
1,3,5,2015,2,0,2,4,-122.3959706,37.74392425
1,3,5,2015,2,0,5,7,-122.5019318,37.74842258
1,3,5,2015,2,0,6,6,-122.4180908,37.78610075
1,3,5,2015,2,0,5,7,-122.4809904,37.73247011
1,3,5,2015,1,59,8,3,-122.4351616,37.72431024
1,3,5,2015,1,52,16,6,-122.4127403,37.78875511
1,3,5,2015,1,52,8,6,-122.4127403,37.78875511
1,3,5,2015,1,51,2,4,-122.3960102,37.74726229
1,3,5,2015,1,51,8,4,-122.3960102,37.74726229
1,3,5,2015,1,51,8,4,-122.3960102,37.74726229
1,3,5,2015,1,45,7,10,-122.4083686,37.78077843
1,3,5,2015,1,45,8,10,-122.4083686,37.78077843
1,3,5,2015,1,45,7,4,-122.3951753,37.74491063
1,3,5,2015,1,44,3,10,-122.3988824,37.78222265
1,3,5,2015,1,31,6,3,-122.4329973,37.71197874
1,3,5,2015,1,30,3,3,-122.4506763,37.73540083
1,3,5,2015,1,0,5,1,-122.4368633,37.79961997
1,3,5,2015,1,0,3,6,-122.4099253,37.7877641
1,3,5,2015,1,0,3,7,-122.4772788,37.75138118
1,3,5,2015,1,0,3,7,-122.4862692,37.73319995
1,3,5,2015,1,0,7,3,-122.4160002,37.71191554
1,3,5,2015,0,58,8,8,-122.4082707,37.78549414
1,3,5,2015,0,58,11,8,-122.4082707,37.78549414
1,3,5,2015,0,55,5,7,-122.4663097,37.76403685
1,3,5,2015,0,40,20,6,-122.4170443,37.78959528
1,3,5,2015,0,40,17,1,-122.4304708,37.79304577
1,3,5,2015,0,40,10,1,-122.4304708,37.79304577
1,3,5,2015,0,40,23,6,-122.4170443,37.78959528
1,3,5,2015,0,39,11,3,-122.4081532,37.74177596
1,3,5,2015,0,30,3,1,-122.435751,37.79872822
1,3,5,2015,0,30,3,5,-122.4682933,37.77608549
1,3,5,2015,0,30,8,10,-122.4075322,37.77819422
1,3,5,2015,0,20,2,7,-122.4752222,37.72105715
1,3,5,2015,0,17,2,4,-122.3875868,37.75026529
1,3,5,2015,0,15,6,9,-122.4236373,37.76486667
1,3,5,2015,0,15,3,10,-122.3970667,37.77875233
1,3,5,2015,0,9,8,4,-122.4093267,37.73071181
1,3,5,2015,0,9,12,7,-122.4825717,37.7214219
1,3,5,2015,0,9,8,4,-122.4093267,37.73071181
1,3,5,2015,0,8,5,9,-122.4146955,37.75968618
1,3,5,2015,0,5,5,4,-122.4068252,37.74105498
1,3,5,2015,0,5,11,4,-122.4068252,37.74105498
1,3,5,2015,0,4,2,4,-122.3851225,37.72785972
1,3,5,2015,0,2,3,1,-122.4318099,37.79750148
1,3,5,2015,0,1,3,10,-122.4154442,37.77802457
1,3,5,2015,0,1,19,1,-122.4433887,37.8023065
1,3,5,2015,0,1,10,9,-122.4128817,37.76348576
1,3,5,2015,0,1,3,7,-122.4687742,37.75312839
1,3,5,2015,0,1,3,7,-122.4990032,37.74581692
1,3,5,2015,0,1,2,1,-122.4433887,37.8023065
1,3,5,2015,0,1,3,8,-122.408231,37.78735949
1,3,5,2015,0,1,3,1,-122.4303551,37.77163857
1,3,5,2015,0,1,3,1,-122.4232177,37.7864018
7,2,5,2015,23,59,4,6,-122.4121433,37.8067579
7,2,5,2015,23,45,2,4,-122.385911,37.72688192
7,2,5,2015,23,30,3,1,-122.4314595,37.77287803
7,2,5,2015,23,30,3,10,-122.425669,37.7702452
7,2,5,2015,23,30,7,10,-122.3967072,37.78554295
7,2,5,2015,23,19,2,7,-122.4748295,37.72397582
7,2,5,2015,23,15,15,5,-122.4413342,37.79251071
7,2,5,2015,23,15,14,5,-122.4413342,37.79251071
7,2,5,2015,23,15,4,5,-122.4413342,37.79251071
7,2,5,2015,23,14,3,6,-122.4099253,37.7877641
7,2,5,2015,23,10,8,4,-122.4001306,37.73009254
7,2,5,2015,23,10,8,4,-122.4001306,37.73009254
7,2,5,2015,23,10,2,4,-122.4001306,37.73009254
7,2,5,2015,23,10,22,4,-122.3980748,37.73003883
7,2,5,2015,23,0,3,4,-122.4109234,37.73072546
7,2,5,2015,23,0,5,1,-122.4209638,37.78770463
7,2,5,2015,23,0,3,3,-122.4542824,37.73563191
7,2,5,2015,23,0,3,3,-122.4542824,37.73563191
7,2,5,2015,23,0,2,3,-122.4230983,37.71030452
7,2,5,2015,23,0,3,7,-122.5031525,37.73714861
7,2,5,2015,23,0,3,1,-122.420327,37.78845216
7,2,5,2015,23,0,6,1,-122.4327438,37.78384245
7,2,5,2015,23,0,5,10,-122.4004736,37.78502906
7,2,5,2015,23,0,5,10,-122.4042702,37.78447885
7,2,5,2015,23,0,6,6,-122.4100599,37.78808253
7,2,5,2015,22,35,5,1,-122.4189401,37.78604922
7,2,5,2015,22,31,6,4,-122.3956354,37.75356457
7,2,5,2015,22,30,3,6,-122.4039801,37.79641217
7,2,5,2015,22,30,4,9,-122.4333883,37.75540927
7,2,5,2015,22,30,3,10,-122.3958483,37.78132105
7,2,5,2015,22,15,6,7,-122.4784851,37.75981535
7,2,5,2015,22,6,4,8,-122.4095237,37.7857603
7,2,5,2015,22,6,14,8,-122.4095237,37.7857603
7,2,5,2015,22,6,2,8,-122.4095237,37.7857603
7,2,5,2015,22,0,6,8,-122.4119876,37.78502266
7,2,5,2015,22,0,3,7,-122.481015,37.73179892
7,2,5,2015,22,0,10,2,-122.4479718,37.77088508
7,2,5,2015,22,0,3,1,-122.4313429,37.76845391
7,2,5,2015,22,0,3,9,-122.4217338,37.76329969
7,2,5,2015,22,0,4,3,-122.4244613,37.74463651
7,2,5,2015,22,0,3,1,-122.4356798,37.79802059
7,2,5,2015,22,0,3,3,-122.4291173,37.74596131
7,2,5,2015,21,40,11,9,-122.4156163,37.76853601
7,2,5,2015,21,40,2,6,-122.4112063,37.80210062
7,2,5,2015,21,40,7,9,-122.4156163,37.76853601
7,2,5,2015,21,25,7,4,-122.3874135,37.73003992
7,2,5,2015,21,15,3,10,-122.4039191,37.7871161
7,2,5,2015,21,10,2,10,-122.3999885,37.78548734
7,2,5,2015,21,10,5,10,-122.4087106,37.78097067
7,2,5,2015,21,8,5,3,-122.4188172,37.71131574
7,2,5,2015,21,0,4,3,-122.43022,37.73073276
7,2,5,2015,21,0,4,9,-122.4285749,37.75122121
7,2,5,2015,21,0,4,9,-122.4285749,37.75122121
7,2,5,2015,21,0,4,9,-122.4345755,37.75567172
7,2,5,2015,21,0,6,9,-122.4182157,37.75541389
7,2,5,2015,21,0,5,1,-122.4234925,37.79526303
7,2,5,2015,21,0,3,6,-122.3971176,37.79679524
7,2,5,2015,21,0,3,3,-122.4412171,37.70905975
7,2,5,2015,21,0,4,9,-122.4307263,37.76275168
7,2,5,2015,21,0,3,8,-122.4151278,37.77978707
7,2,5,2015,21,0,3,1,-122.4338505,37.79729795
7,2,5,2015,21,0,3,6,-122.4057448,37.79149808
7,2,5,2015,21,0,3,2,-122.4359434,37.77427463
7,2,5,2015,20,50,8,8,-122.4078454,37.78509432
7,2,5,2015,20,50,7,10,-122.4200707,37.77253774
7,2,5,2015,20,45,3,1,-122.4312069,37.78456812
7,2,5,2015,20,44,6,8,-122.4155082,37.78165428
7,2,5,2015,20,40,2,10,-122.3931859,37.79323041
7,2,5,2015,20,40,2,10,-122.3931859,37.79323041
7,2,5,2015,20,30,3,1,-122.4398959,37.80029798
7,2,5,2015,20,30,6,9,-122.4106001,37.76753256
7,2,5,2015,20,30,4,4,-122.4048304,37.73079459
7,2,5,2015,20,30,23,9,-122.4182219,37.74816641
7,2,5,2015,20,30,3,1,-122.42895,37.76750273
7,2,5,2015,20,26,5,10,-122.4135641,37.77951403
7,2,5,2015,20,25,23,9,-122.4186949,37.74824538
7,2,5,2015,20,25,3,10,-122.4207778,37.77316299
7,2,5,2015,20,17,8,9,-122.4196718,37.76505012
7,2,5,2015,20,17,8,9,-122.4196718,37.76505012
7,2,5,2015,20,17,8,9,-122.4196718,37.76505012
7,2,5,2015,20,15,3,1,-122.4210968,37.78429378
7,2,5,2015,20,10,5,3,-122.4205568,37.71089458
7,2,5,2015,20,0,4,7,-122.4550489,37.7166743
7,2,5,2015,20,0,6,1,-122.432582,37.79936794
7,2,5,2015,20,0,11,1,-122.432582,37.79936794
7,2,5,2015,20,0,6,6,-122.408231,37.78735949
7,2,5,2015,19,58,4,10,-122.3993744,37.78589831
7,2,5,2015,19,50,3,10,-122.4034048,37.77542071
7,2,5,2015,19,45,3,1,-122.4239188,37.78153381
7,2,5,2015,19,40,19,8,-122.4095237,37.7857603
7,2,5,2015,19,40,19,8,-122.4095237,37.7857603
7,2,5,2015,19,30,3,10,-122.406521,37.78506294
7,2,5,2015,19,30,19,10,-122.406521,37.78506294
7,2,5,2015,19,30,4,3,-122.4341458,37.73355061
7,2,5,2015,19,28,5,4,-122.3981821,37.7690433
7,2,5,2015,19,25,10,3,-122.4216445,37.74299701
7,2,5,2015,19,19,4,9,-122.410493,37.76494136
7,2,5,2015,19,15,2,10,-122.3943045,37.78009053
7,2,5,2015,19,15,1,10,-122.3943045,37.78009053
7,2,5,2015,19,10,8,9,-122.4218765,37.76408889
7,2,5,2015,19,10,10,3,-122.4386951,37.71969203
7,2,5,2015,19,10,8,10,-122.4087106,37.78097067
7,2,5,2015,19,10,8,10,-122.4087106,37.78097067
7,2,5,2015,19,6,8,6,-122.4182707,37.80785198
7,2,5,2015,19,4,8,8,-122.4098537,37.78338624
7,2,5,2015,19,0,18,7,-122.4779934,37.71938385
7,2,5,2015,19,0,18,7,-122.4779934,37.71938385
7,2,5,2015,19,0,4,2,-122.4445243,37.77037043
7,2,5,2015,19,0,6,10,-122.4034048,37.77542071
7,2,5,2015,19,0,18,7,-122.4977043,37.72473844
7,2,5,2015,19,0,3,10,-122.3997246,37.78323518
7,2,5,2015,19,0,1,10,-122.3997246,37.78323518
7,2,5,2015,19,0,3,1,-122.4195082,37.78885654
7,2,5,2015,19,0,10,4,-122.3815285,37.72683481
7,2,5,2015,19,0,15,5,-122.4654936,37.78288901
7,2,5,2015,19,0,4,5,-122.4654936,37.78288901
7,2,5,2015,19,0,22,5,-122.4654936,37.78288901
7,2,5,2015,19,0,4,5,-122.4654936,37.78288901
7,2,5,2015,19,0,3,10,-122.3910043,37.79251827
7,2,5,2015,18,59,2,10,-122.3895953,37.7798612
7,2,5,2015,18,45,6,1,-122.4319777,37.80047908
7,2,5,2015,18,45,8,5,-122.5100325,37.77417865
7,2,5,2015,18,45,10,6,-122.4150025,37.79230773
7,2,5,2015,18,45,14,6,-122.4150025,37.79230773
7,2,5,2015,18,45,3,1,-122.4366425,37.80170879
7,2,5,2015,18,40,2,6,-122.4175556,37.79213905
7,2,5,2015,18,40,9,6,-122.4175556,37.79213905
7,2,5,2015,18,30,3,7,-122.4958964,37.75429974
7,2,5,2015,18,30,3,3,-122.4567574,37.73320101
7,2,5,2015,18,30,2,10,-122.3918456,37.77812478
7,2,5,2015,18,30,2,10,-122.3918456,37.77812478
7,2,5,2015,18,30,4,9,-122.4260796,37.76142678
7,2,5,2015,18,27,14,10,-122.4110714,37.78175113
7,2,5,2015,18,25,9,4,-122.3866194,37.73246706
7,2,5,2015,18,25,9,4,-122.3866194,37.73246706
7,2,5,2015,18,25,16,4,-122.3866194,37.73246706
7,2,5,2015,18,24,9,4,-122.3851225,37.72785972
7,2,5,2015,18,19,6,10,-122.4084666,37.78070083
7,2,5,2015,18,15,16,1,-122.4305865,37.7981999
7,2,5,2015,18,15,8,1,-122.4305865,37.7981999
7,2,5,2015,18,0,23,6,-122.4059632,37.79057167
7,2,5,2015,18,0,4,2,-122.4501785,37.76316025
7,2,5,2015,18,0,3,10,-122.3977132,37.77746967
7,2,5,2015,18,0,4,9,-122.4303893,37.74744327
7,2,5,2015,18,0,11,1,-122.4207335,37.7824263
7,2,5,2015,18,0,19,6,-122.4172651,37.80707305
7,2,5,2015,18,0,3,6,-122.4172651,37.80707305
7,2,5,2015,17,45,4,9,-122.4106001,37.76753256
7,2,5,2015,17,30,3,10,-122.4034048,37.77542071
7,2,5,2015,17,30,3,10,-122.4080683,37.78399168
7,2,5,2015,17,25,3,8,-122.4062129,37.78603716
7,2,5,2015,17,15,9,9,-122.4357738,37.76245918
7,2,5,2015,17,15,8,9,-122.4357738,37.76245918
7,2,5,2015,17,14,6,8,-122.408231,37.78735949
7,2,5,2015,17,10,3,10,-122.4135641,37.77951403
7,2,5,2015,17,7,6,9,-122.4190181,37.75220516
7,2,5,2015,17,7,28,9,-122.4190181,37.75220516
7,2,5,2015,17,0,2,10,-122.3655654,37.8096707
7,2,5,2015,17,0,10,10,-122.4030709,37.78778674
7,2,5,2015,17,0,5,10,-122.4117238,37.77866744
7,2,5,2015,17,0,3,7,-122.4999173,37.75038221
7,2,5,2015,17,0,11,8,-122.4109552,37.78413995
7,2,5,2015,17,0,6,8,-122.4109552,37.78413995
7,2,5,2015,17,0,5,6,-122.4148276,37.79498783
7,2,5,2015,16,56,22,4,-122.3868128,37.75289
7,2,5,2015,16,55,6,3,-122.4464356,37.71666404
7,2,5,2015,16,50,6,7,-122.4756475,37.72852806
7,2,5,2015,16,47,2,10,-122.3950676,37.78070181
7,2,5,2015,16,47,2,10,-122.3950676,37.78070181
7,2,5,2015,16,45,2,4,-122.3855192,37.73044071
7,2,5,2015,16,40,6,3,-122.4040372,37.71948295
7,2,5,2015,16,20,3,5,-122.4784422,37.77465024
7,2,5,2015,16,10,25,9,-122.4184482,37.75223917
7,2,5,2015,16,9,17,9,-122.4160822,37.76282327
7,2,5,2015,16,8,3,10,-122.4066906,37.78520719
7,2,5,2015,16,5,2,10,-122.3905314,37.78060708
7,2,5,2015,16,5,2,10,-122.3905314,37.78060708
7,2,5,2015,16,1,6,4,-122.4058214,37.73267812
7,2,5,2015,16,1,18,4,-122.4058214,37.73267812
7,2,5,2015,16,0,6,4,-122.3849262,37.7202786
7,2,5,2015,16,0,10,6,-122.4085075,37.79109268
7,2,5,2015,16,0,3,6,-122.4085075,37.79109268
7,2,5,2015,16,0,3,7,-122.4977043,37.72473844
7,2,5,2015,16,0,6,5,-122.4642812,37.78101932
7,2,5,2015,16,0,4,1,-122.4320064,37.78815897
7,2,5,2015,15,45,3,9,-122.4209556,37.75447952
7,2,5,2015,15,43,3,9,-122.4279979,37.75172604
7,2,5,2015,15,40,3,2,-122.4383677,37.77779481
7,2,5,2015,15,30,8,4,-122.3963262,37.72056287
7,2,5,2015,15,30,6,6,-122.4170818,37.80614209
7,2,5,2015,15,30,3,6,-122.4170818,37.80614209
7,2,5,2015,15,15,10,5,-122.4771002,37.77755356
7,2,5,2015,15,15,3,8,-122.4125974,37.78393203
7,2,5,2015,15,12,3,5,-122.4467938,37.78726197
7,2,5,2015,15,10,2,6,-122.4045861,37.79310171
7,2,5,2015,15,10,6,2,-122.4542399,37.7459563
7,2,5,2015,15,0,10,5,-122.4676263,37.78372069
7,2,5,2015,15,0,10,9,-122.4227657,37.74954977
7,2,5,2015,15,0,3,9,-122.4227657,37.74954977
7,2,5,2015,14,50,14,10,-122.4110714,37.78175113
7,2,5,2015,14,45,11,4,-122.4045092,37.73470847
7,2,5,2015,14,45,11,4,-122.4045092,37.73470847
7,2,5,2015,14,30,3,3,-122.4083333,37.71281465
7,2,5,2015,14,21,2,8,-122.4151278,37.77978707
7,2,5,2015,14,9,23,10,-122.4076335,37.78418935
7,2,5,2015,14,0,18,3,-122.4164424,37.70977073
7,2,5,2015,14,0,18,3,-122.4164424,37.70977073
7,2,5,2015,14,0,3,1,-122.4262461,37.78883457
7,2,5,2015,14,0,3,10,-122.4169911,37.77707419
7,2,5,2015,14,0,3,10,-122.4034048,37.77542071
7,2,5,2015,14,0,4,9,-122.4314767,37.74743348
7,2,5,2015,13,45,3,10,-122.4023437,37.78116668
7,2,5,2015,13,35,3,6,-122.398862,37.800781
7,2,5,2015,13,30,6,10,-122.3914251,37.77787278
7,2,5,2015,13,30,16,9,-122.418434,37.75141993
7,2,5,2015,13,30,5,9,-122.418434,37.75141993
7,2,5,2015,13,30,3,6,-122.4057448,37.79149808
7,2,5,2015,13,30,4,9,-122.4156163,37.76853601
7,2,5,2015,13,25,3,7,-122.489714,37.73394977
7,2,5,2015,13,20,2,10,-122.4028373,37.77096211
7,2,5,2015,13,20,5,3,-122.4326496,37.72737376
7,2,5,2015,13,20,10,10,-122.4028373,37.77096211
7,2,5,2015,13,8,8,8,-122.4129991,37.78627746
7,2,5,2015,13,5,3,6,-122.4060218,37.78864912
7,2,5,2015,13,0,18,10,-122.4105412,37.77091306
7,2,5,2015,13,0,18,10,-122.4105412,37.77091306
7,2,5,2015,13,0,5,7,-122.4524809,37.71617935
7,2,5,2015,13,0,17,7,-122.4524809,37.71617935
7,2,5,2015,13,0,6,3,-122.4164257,37.7410291
7,2,5,2015,13,0,6,7,-122.4907403,37.73649927
7,2,5,2015,13,0,6,6,-122.4166294,37.80805748
7,2,5,2015,13,0,3,9,-122.4150228,37.75162723
7,2,5,2015,13,0,3,6,-122.4084319,37.78877727
7,2,5,2015,13,0,5,9,-122.4174883,37.7651818
7,2,5,2015,13,0,3,6,-122.4079047,37.79405897
7,2,5,2015,13,0,3,9,-122.4174883,37.7651818
7,2,5,2015,12,35,3,3,-122.447429,37.71158954
7,2,5,2015,12,30,4,3,-122.426632,37.73884708
7,2,5,2015,12,30,3,10,-122.4006174,37.78158762
7,2,5,2015,12,0,6,6,-122.4097917,37.79850835
7,2,5,2015,12,0,3,7,-122.4771566,37.74764439
7,2,5,2015,12,0,16,10,-122.4034048,37.77542071
7,2,5,2015,12,0,11,10,-122.4034048,37.77542071
7,2,5,2015,12,0,11,1,-122.4459498,37.7981582
7,2,5,2015,12,0,2,2,-122.4403411,37.78332425
7,2,5,2015,12,0,3,6,-122.4010559,37.7985811
7,2,5,2015,11,49,6,9,-122.4170167,37.75954609
7,2,5,2015,11,45,3,1,-122.4194159,37.77590461
7,2,5,2015,11,45,3,6,-122.4004881,37.79587632
7,2,5,2015,11,40,3,1,-122.4206072,37.78620645
7,2,5,2015,11,20,10,3,-122.4002693,37.71818544
7,2,5,2015,11,0,3,10,-122.3967085,37.79787289
7,2,5,2015,11,0,5,10,-122.3967085,37.79787289
7,2,5,2015,11,0,3,3,-122.429432,37.72741424
7,2,5,2015,11,0,19,3,-122.429432,37.72741424
7,2,5,2015,11,0,6,1,-122.4213191,37.78946002
7,2,5,2015,11,0,3,10,-122.3967085,37.79787289
7,2,5,2015,11,0,3,7,-122.4981626,37.75702105
7,2,5,2015,10,54,11,10,-122.4034048,37.77542071
7,2,5,2015,10,54,18,10,-122.4034048,37.77542071
7,2,5,2015,10,45,6,10,-122.3937115,37.78660708
7,2,5,2015,10,40,23,1,-122.4331559,37.78126735
7,2,5,2015,10,40,8,1,-122.4331559,37.78126735
7,2,5,2015,10,40,20,1,-122.4331559,37.78126735
7,2,5,2015,10,40,16,1,-122.4331559,37.78126735
7,2,5,2015,10,40,8,1,-122.4331559,37.78126735
7,2,5,2015,10,40,29,1,-122.4331559,37.78126735
7,2,5,2015,10,36,3,1,-122.4210968,37.78429378
7,2,5,2015,10,30,17,1,-122.4217087,37.79974182
7,2,5,2015,10,30,1,1,-122.4217087,37.79974182
7,2,5,2015,10,30,1,5,-122.479515,37.78225886
7,2,5,2015,10,30,1,5,-122.479515,37.78225886
7,2,5,2015,10,27,6,1,-122.4182019,37.7863251
7,2,5,2015,10,14,6,8,-122.4156425,37.77883232
7,2,5,2015,10,0,5,9,-122.4239565,37.76194488
7,2,5,2015,10,0,4,9,-122.4125944,37.74816601
7,2,5,2015,10,0,6,9,-122.4208144,37.75370319
7,2,5,2015,9,45,8,7,-122.4720076,37.71667311
7,2,5,2015,9,45,9,7,-122.4720076,37.71667311
7,2,5,2015,9,38,8,4,-122.3982309,37.72112254
7,2,5,2015,9,30,3,10,-122.4066906,37.78520719
7,2,5,2015,9,30,3,3,-122.4559591,37.73359433
7,2,5,2015,9,20,2,4,-122.3899602,37.73816831
7,2,5,2015,9,15,3,8,-122.4162618,37.78537508
7,2,5,2015,9,0,2,4,-122.3828694,37.73664286
7,2,5,2015,9,0,3,7,-122.4616832,37.72518972
7,2,5,2015,9,0,6,9,-122.4212674,37.74939722
7,2,5,2015,8,53,18,1,-122.4263385,37.77717376
7,2,5,2015,8,45,8,7,-122.457686,37.71828732
7,2,5,2015,8,45,2,7,-122.457686,37.71828732
7,2,5,2015,8,30,3,8,-122.4158851,37.78351606
7,2,5,2015,8,0,3,10,-122.3937307,37.78781337
7,2,5,2015,8,0,2,7,-122.4940115,37.75812243
7,2,5,2015,7,45,11,1,-122.4329574,37.80516257
7,2,5,2015,7,32,2,2,-122.4407371,37.77271247
7,2,5,2015,7,30,3,1,-122.4328059,37.77516001
7,2,5,2015,7,30,10,5,-122.4877096,37.78557546
7,2,5,2015,7,15,2,6,-122.4163633,37.8042621
7,2,5,2015,7,15,3,1,-122.4439258,37.79650277
